transaction_code,date,total_amount,payment_method,status
TRX-KLN-20260118-03381,2026-01-18 07:56:23,14000.0,TRANSFER,COMPLETED
TRX-KLN-20260118-03382,2026-01-18 09:41:15,16000.0,CASH,COMPLETED
TRX-KLN-20260118-03383,2026-01-18 17:20:27,64000.0,QRIS,COMPLETED
TRX-KLN-20260118-03384,2026-01-18 07:46:53,62500.0,CASH,COMPLETED
TRX-KLN-20260118-03385,2026-01-18 14:01:00,53000.0,CASH,COMPLETED
TRX-KLN-20260118-03386,2026-01-18 19:45:10,7500.0,CASH,COMPLETED
TRX-KLN-20260118-03387,2026-01-18 18:02:40,34000.0,QRIS,COMPLETED
TRX-KLN-20260118-03388,2026-01-18 17:05:36,138500.0,CASH,COMPLETED
TRX-KLN-20260118-03389,2026-01-18 16:46:51,7000.0,CASH,COMPLETED
TRX-KLN-20260118-03390,2026-01-18 18:51:30,58000.0,QRIS,COMPLETED
TRX-KLN-20260118-03391,2026-01-18 09:15:12,3000.0,CASH,COMPLETED
TRX-KLN-20260118-03392,2026-01-18 08:37:53,3000.0,QRIS,COMPLETED
TRX-KLN-20260118-03393,2026-01-18 16:50:56,137000.0,QRIS,COMPLETED
TRX-KLN-20260118-03394,2026-01-18 19:48:44,39500.0,CASH,COMPLETED
TRX-KLN-20260118-03395,2026-01-18 13:21:35,83000.0,CASH,COMPLETED
TRX-KLN-20260119-03396,2026-01-19 18:19:59,25000.0,TRANSFER,COMPLETED
TRX-KLN-20260119-03397,2026-01-19 18:19:43,15000.0,CASH,COMPLETED
TRX-KLN-20260119-03398,2026-01-19 18:56:58,4500.0,CASH,COMPLETED
TRX-KLN-20260119-03399,2026-01-19 12:36:48,16000.0,CASH,COMPLETED
TRX-KLN-20260119-03400,2026-01-19 16:30:22,55500.0,CASH,COMPLETED
TRX-KLN-20260119-03401,2026-01-19 17:33:18,14000.0,CASH,COMPLETED
TRX-KLN-20260119-03402,2026-01-19 17:48:46,20000.0,QRIS,COMPLETED
TRX-KLN-20260119-03403,2026-01-19 13:36:49,7000.0,QRIS,COMPLETED
TRX-KLN-20260119-03404,2026-01-19 19:21:14,16000.0,CASH,COMPLETED
TRX-KLN-20260119-03405,2026-01-19 08:23:42,28000.0,CASH,COMPLETED
TRX-KLN-20260119-03406,2026-01-19 14:41:34,76500.0,CASH,COMPLETED
TRX-KLN-20260119-03407,2026-01-19 21:41:23,25500.0,CASH,COMPLETED
TRX-KLN-20260119-03408,2026-01-19 19:12:02,5500.0,QRIS,COMPLETED
TRX-KLN-20260119-03409,2026-01-19 07:51:13,28000.0,CASH,COMPLETED
TRX-KLN-20260119-03410,2026-01-19 17:26:07,6200.0,CASH,COMPLETED
TRX-KLN-20260119-03411,2026-01-19 17:05:37,6200.0,CASH,COMPLETED
TRX-KLN-20260119-03412,2026-01-19 18:55:07,3000.0,CASH,COMPLETED
TRX-KLN-20260119-03413,2026-01-19 19:33:22,42000.0,CASH,COMPLETED
TRX-KLN-20260119-03414,2026-01-19 10:58:47,60000.0,CASH,COMPLETED
TRX-KLN-20260119-03415,2026-01-19 09:37:26,16000.0,CASH,COMPLETED
TRX-KLN-20260120-03416,2026-01-20 16:36:34,74000.0,QRIS,COMPLETED
TRX-KLN-20260120-03417,2026-01-20 12:04:12,60000.0,QRIS,COMPLETED
TRX-KLN-20260120-03418,2026-01-20 07:28:17,43000.0,CASH,COMPLETED
TRX-KLN-20260120-03419,2026-01-20 18:04:39,48000.0,EWALLET,COMPLETED
TRX-KLN-20260120-03420,2026-01-20 07:31:57,43000.0,CASH,COMPLETED
TRX-KLN-20260120-03421,2026-01-20 08:31:41,60000.0,CASH,COMPLETED
TRX-KLN-20260120-03422,2026-01-20 19:11:44,4000.0,CASH,COMPLETED
TRX-KLN-20260120-03423,2026-01-20 13:28:51,21000.0,CASH,COMPLETED
TRX-KLN-20260120-03424,2026-01-20 17:14:43,11000.0,QRIS,COMPLETED
TRX-KLN-20260120-03425,2026-01-20 12:14:38,67000.0,CASH,COMPLETED
TRX-KLN-20260120-03426,2026-01-20 18:59:10,13200.0,QRIS,COMPLETED
TRX-KLN-20260120-03427,2026-01-20 18:45:03,29000.0,CASH,COMPLETED
TRX-KLN-20260120-03428,2026-01-20 16:23:26,54500.0,CASH,COMPLETED
TRX-KLN-20260120-03429,2026-01-20 16:49:29,49500.0,CASH,COMPLETED
TRX-KLN-20260121-03430,2026-01-21 16:23:28,14000.0,CASH,COMPLETED
TRX-KLN-20260121-03431,2026-01-21 09:46:48,61000.0,TRANSFER,COMPLETED
TRX-KLN-20260121-03432,2026-01-21 18:11:13,15200.0,CASH,COMPLETED
TRX-KLN-20260121-03433,2026-01-21 08:01:37,123000.0,CASH,COMPLETED
TRX-KLN-20260121-03434,2026-01-21 13:11:14,17000.0,TRANSFER,COMPLETED
TRX-KLN-20260121-03435,2026-01-21 07:17:35,37000.0,QRIS,COMPLETED
TRX-KLN-20260121-03436,2026-01-21 20:19:08,56000.0,EWALLET,COMPLETED
TRX-KLN-20260121-03437,2026-01-21 09:43:19,15000.0,CASH,COMPLETED
TRX-KLN-20260121-03438,2026-01-21 17:45:10,18400.0,CASH,COMPLETED
TRX-KLN-20260121-03439,2026-01-21 16:45:52,15500.0,CASH,COMPLETED
TRX-KLN-20260121-03440,2026-01-21 08:20:03,60000.0,CASH,COMPLETED
TRX-KLN-20260121-03441,2026-01-21 16:16:36,16000.0,EWALLET,COMPLETED
TRX-KLN-20260122-03442,2026-01-22 19:25:46,7000.0,CASH,COMPLETED
TRX-KLN-20260122-03443,2026-01-22 16:17:38,44500.0,TRANSFER,COMPLETED
TRX-KLN-20260122-03444,2026-01-22 13:30:39,29000.0,CASH,COMPLETED
TRX-KLN-20260122-03445,2026-01-22 08:15:29,61700.0,QRIS,COMPLETED
TRX-KLN-20260122-03446,2026-01-22 21:49:58,21000.0,CASH,COMPLETED
TRX-KLN-20260122-03447,2026-01-22 09:14:16,145000.0,CASH,COMPLETED
TRX-KLN-20260122-03448,2026-01-22 16:24:06,8000.0,CASH,COMPLETED
TRX-KLN-20260122-03449,2026-01-22 16:55:53,57000.0,EWALLET,COMPLETED
TRX-KLN-20260122-03450,2026-01-22 19:46:42,34000.0,TRANSFER,COMPLETED
TRX-KLN-20260122-03451,2026-01-22 19:10:17,4500.0,CASH,COMPLETED
TRX-KLN-20260122-03452,2026-01-22 16:15:55,18000.0,QRIS,COMPLETED
TRX-KLN-20260122-03453,2026-01-22 11:17:37,16000.0,CASH,COMPLETED
TRX-KLN-20260122-03454,2026-01-22 08:55:12,68000.0,CASH,COMPLETED
TRX-KLN-20260122-03455,2026-01-22 12:01:00,119000.0,CASH,COMPLETED
TRX-KLN-20260123-03456,2026-01-23 11:17:09,20000.0,CASH,COMPLETED
TRX-KLN-20260123-03457,2026-01-23 16:42:18,14000.0,CASH,COMPLETED
TRX-KLN-20260123-03458,2026-01-23 19:48:45,25000.0,CASH,COMPLETED
TRX-KLN-20260123-03459,2026-01-23 08:22:09,26000.0,CASH,COMPLETED
TRX-KLN-20260123-03460,2026-01-23 07:51:25,19000.0,CASH,COMPLETED
TRX-KLN-20260123-03461,2026-01-23 20:05:43,42000.0,EWALLET,COMPLETED
TRX-KLN-20260123-03462,2026-01-23 20:24:57,56700.0,TRANSFER,COMPLETED
TRX-KLN-20260123-03463,2026-01-23 18:59:35,25500.0,CASH,COMPLETED
TRX-KLN-20260123-03464,2026-01-23 18:45:15,86000.0,TRANSFER,COMPLETED
TRX-KLN-20260123-03465,2026-01-23 14:03:37,53500.0,QRIS,COMPLETED
TRX-KLN-20260123-03466,2026-01-23 12:38:10,28000.0,CASH,COMPLETED
TRX-KLN-20260123-03467,2026-01-23 16:42:26,5500.0,CASH,COMPLETED
TRX-KLN-20260123-03468,2026-01-23 18:14:44,21000.0,CASH,COMPLETED
TRX-KLN-20260123-03469,2026-01-23 13:56:01,54500.0,CASH,COMPLETED
TRX-KLN-20260123-03470,2026-01-23 15:38:09,58500.0,EWALLET,COMPLETED
TRX-KLN-20260123-03471,2026-01-23 19:40:53,30000.0,TRANSFER,COMPLETED
TRX-KLN-20260123-03472,2026-01-23 17:02:20,61500.0,CASH,COMPLETED
TRX-KLN-20260123-03473,2026-01-23 10:39:06,147000.0,CASH,COMPLETED
TRX-KLN-20260123-03474,2026-01-23 10:52:41,55500.0,TRANSFER,COMPLETED
TRX-KLN-20260123-03475,2026-01-23 13:37:31,12000.0,EWALLET,COMPLETED
TRX-KLN-20260123-03476,2026-01-23 19:14:54,12500.0,EWALLET,COMPLETED
TRX-KLN-20260123-03477,2026-01-23 07:25:24,139000.0,CASH,COMPLETED
TRX-KLN-20260124-03478,2026-01-24 17:51:48,30300.0,CASH,COMPLETED
TRX-KLN-20260124-03479,2026-01-24 15:13:08,118000.0,QRIS,COMPLETED
TRX-KLN-20260124-03480,2026-01-24 18:46:54,137900.0,CASH,COMPLETED
TRX-KLN-20260124-03481,2026-01-24 19:35:18,139000.0,CASH,COMPLETED
TRX-KLN-20260124-03482,2026-01-24 16:46:07,58000.0,CASH,COMPLETED
TRX-KLN-20260124-03483,2026-01-24 07:43:11,26900.0,CASH,COMPLETED
TRX-KLN-20260124-03484,2026-01-24 19:39:07,6000.0,CASH,COMPLETED
TRX-KLN-20260124-03485,2026-01-24 17:54:11,29000.0,CASH,COMPLETED
TRX-KLN-20260124-03486,2026-01-24 08:00:49,18500.0,QRIS,COMPLETED
TRX-KLN-20260124-03487,2026-01-24 14:06:56,45000.0,CASH,COMPLETED
TRX-KLN-20260124-03488,2026-01-24 19:26:40,139000.0,EWALLET,COMPLETED
TRX-KLN-20260124-03489,2026-01-24 18:58:59,68000.0,QRIS,COMPLETED
TRX-KLN-20260124-03490,2026-01-24 10:46:57,60000.0,CASH,COMPLETED
TRX-KLN-20260124-03491,2026-01-24 16:32:21,48000.0,CASH,COMPLETED
TRX-KLN-20260124-03492,2026-01-24 09:22:21,126000.0,QRIS,COMPLETED
TRX-KLN-20260124-03493,2026-01-24 17:40:10,9000.0,CASH,COMPLETED
TRX-KLN-20260124-03494,2026-01-24 12:55:03,34500.0,CASH,COMPLETED
TRX-KLN-20260124-03495,2026-01-24 15:22:24,20000.0,CASH,COMPLETED
TRX-KLN-20260124-03496,2026-01-24 13:27:54,8500.0,EWALLET,COMPLETED
TRX-KLN-20260124-03497,2026-01-24 08:59:19,13000.0,CASH,COMPLETED
TRX-KLN-20260124-03498,2026-01-24 12:22:14,74000.0,QRIS,COMPLETED
TRX-KLN-20260124-03499,2026-01-24 19:43:19,32000.0,EWALLET,COMPLETED
TRX-KLN-20260124-03500,2026-01-24 18:30:32,106000.0,CASH,COMPLETED
TRX-KLN-20260124-03501,2026-01-24 14:03:34,53000.0,CASH,COMPLETED
TRX-KLN-20260124-03502,2026-01-24 09:25:28,9500.0,CASH,COMPLETED
TRX-KLN-20260124-03503,2026-01-24 09:20:39,70000.0,CASH,COMPLETED
TRX-KLN-20260125-03504,2026-01-25 09:26:03,15000.0,EWALLET,COMPLETED
TRX-KLN-20260125-03505,2026-01-25 18:32:50,206500.0,CASH,COMPLETED
TRX-KLN-20260125-03506,2026-01-25 14:25:36,53500.0,QRIS,COMPLETED
TRX-KLN-20260125-03507,2026-01-25 10:43:25,55500.0,CASH,COMPLETED
TRX-KLN-20260125-03508,2026-01-25 20:26:59,83500.0,CASH,COMPLETED
TRX-KLN-20260125-03509,2026-01-25 12:35:16,69500.0,CASH,COMPLETED
TRX-KLN-20260125-03510,2026-01-25 09:55:23,79000.0,CASH,COMPLETED
TRX-KLN-20260125-03511,2026-01-25 09:43:25,96500.0,CASH,COMPLETED
TRX-KLN-20260125-03512,2026-01-25 08:39:19,86000.0,CASH,COMPLETED
TRX-KLN-20260125-03513,2026-01-25 12:44:30,69500.0,CASH,COMPLETED
TRX-KLN-20260125-03514,2026-01-25 11:20:18,52800.0,CASH,COMPLETED
TRX-KLN-20260125-03515,2026-01-25 09:57:57,136000.0,CASH,COMPLETED
TRX-KLN-20260125-03516,2026-01-25 19:51:37,16500.0,CASH,COMPLETED
TRX-KLN-20260125-03517,2026-01-25 15:11:49,7000.0,EWALLET,COMPLETED
TRX-KLN-20260125-03518,2026-01-25 16:27:20,12100.0,QRIS,COMPLETED
TRX-KLN-20260125-03519,2026-01-25 13:54:27,48000.0,QRIS,COMPLETED
TRX-KLN-20260125-03520,2026-01-25 19:18:42,20500.0,CASH,COMPLETED
TRX-KLN-20260125-03521,2026-01-25 10:38:48,29000.0,CASH,COMPLETED
TRX-KLN-20260125-03522,2026-01-25 16:15:43,4000.0,CASH,COMPLETED
TRX-KLN-20260125-03523,2026-01-25 19:52:13,4000.0,EWALLET,COMPLETED
TRX-KLN-20260125-03524,2026-01-25 13:30:58,45500.0,CASH,COMPLETED
TRX-KLN-20260125-03525,2026-01-25 09:29:47,58000.0,CASH,COMPLETED
TRX-KLN-20260125-03526,2026-01-25 17:01:02,67000.0,QRIS,COMPLETED
TRX-KLN-20260125-03527,2026-01-25 14:28:26,28500.0,CASH,COMPLETED
TRX-KLN-20260125-03528,2026-01-25 10:08:55,3000.0,CASH,COMPLETED
TRX-KLN-20260125-03529,2026-01-25 12:02:08,9000.0,CASH,COMPLETED
TRX-KLN-20260125-03530,2026-01-25 18:15:01,164000.0,CASH,COMPLETED
TRX-KLN-20260125-03531,2026-01-25 14:45:57,12000.0,QRIS,COMPLETED
TRX-KLN-20260125-03532,2026-01-25 20:25:23,11000.0,CASH,COMPLETED
TRX-KLN-20260125-03533,2026-01-25 08:49:23,45000.0,CASH,COMPLETED
TRX-KLN-20260126-03534,2026-01-26 16:22:23,132000.0,CASH,COMPLETED
TRX-KLN-20260126-03535,2026-01-26 12:45:30,3100.0,CASH,COMPLETED
TRX-KLN-20260126-03536,2026-01-26 08:53:56,15000.0,CASH,COMPLETED
TRX-KLN-20260126-03537,2026-01-26 17:38:27,55000.0,CASH,COMPLETED
TRX-KLN-20260126-03538,2026-01-26 15:06:09,16000.0,CASH,COMPLETED
TRX-KLN-20260126-03539,2026-01-26 18:55:39,34800.0,CASH,COMPLETED
TRX-KLN-20260126-03540,2026-01-26 16:34:30,21000.0,CASH,COMPLETED
TRX-KLN-20260126-03541,2026-01-26 15:21:30,6200.0,CASH,COMPLETED
TRX-KLN-20260126-03542,2026-01-26 08:24:18,38000.0,CASH,COMPLETED
TRX-KLN-20260126-03543,2026-01-26 08:31:01,9500.0,CASH,COMPLETED
TRX-KLN-20260126-03544,2026-01-26 18:48:19,72000.0,CASH,COMPLETED
TRX-KLN-20260126-03545,2026-01-26 11:26:55,18500.0,CASH,COMPLETED
TRX-KLN-20260126-03546,2026-01-26 09:50:13,9500.0,EWALLET,COMPLETED
TRX-KLN-20260126-03547,2026-01-26 14:08:52,11000.0,CASH,COMPLETED
TRX-KLN-20260126-03548,2026-01-26 18:08:39,68000.0,CASH,COMPLETED
TRX-KLN-20260126-03549,2026-01-26 13:27:09,178000.0,QRIS,COMPLETED
TRX-KLN-20260126-03550,2026-01-26 09:13:49,53500.0,EWALLET,COMPLETED
TRX-KLN-20260126-03551,2026-01-26 18:58:30,16000.0,QRIS,COMPLETED
TRX-KLN-20260127-03552,2026-01-27 18:56:59,40500.0,TRANSFER,COMPLETED
TRX-KLN-20260127-03553,2026-01-27 19:10:13,76500.0,QRIS,COMPLETED
TRX-KLN-20260127-03554,2026-01-27 09:39:28,197000.0,EWALLET,COMPLETED
TRX-KLN-20260127-03555,2026-01-27 14:28:12,64000.0,CASH,COMPLETED
TRX-KLN-20260127-03556,2026-01-27 17:08:41,50300.0,CASH,COMPLETED
TRX-KLN-20260127-03557,2026-01-27 21:11:41,110500.0,CASH,COMPLETED
TRX-KLN-20260127-03558,2026-01-27 07:08:29,34400.0,CASH,COMPLETED
TRX-KLN-20260127-03559,2026-01-27 18:26:54,77500.0,TRANSFER,COMPLETED
TRX-KLN-20260127-03560,2026-01-27 19:39:41,30500.0,EWALLET,COMPLETED
TRX-KLN-20260127-03561,2026-01-27 21:43:44,88000.0,CASH,COMPLETED
TRX-KLN-20260127-03562,2026-01-27 20:58:12,39000.0,CASH,COMPLETED
TRX-KLN-20260127-03563,2026-01-27 17:04:36,106000.0,CASH,COMPLETED
TRX-KLN-20260127-03564,2026-01-27 07:37:02,38000.0,CASH,COMPLETED
TRX-KLN-20260127-03565,2026-01-27 17:18:23,111500.0,CASH,COMPLETED
TRX-KLN-20260127-03566,2026-01-27 14:41:18,73500.0,QRIS,COMPLETED
TRX-KLN-20260127-03567,2026-01-27 10:08:00,35000.0,CASH,COMPLETED
TRX-KLN-20260127-03568,2026-01-27 18:34:41,18000.0,CASH,COMPLETED
TRX-KLN-20260127-03569,2026-01-27 08:09:53,8000.0,CASH,COMPLETED
TRX-KLN-20260128-03570,2026-01-28 09:02:56,33000.0,CASH,COMPLETED
TRX-KLN-20260128-03571,2026-01-28 18:44:36,6000.0,CASH,COMPLETED
TRX-KLN-20260128-03572,2026-01-28 12:19:54,12000.0,CASH,COMPLETED
TRX-KLN-20260128-03573,2026-01-28 17:13:22,65500.0,QRIS,COMPLETED
TRX-KLN-20260128-03574,2026-01-28 17:39:54,25000.0,CASH,COMPLETED
TRX-KLN-20260128-03575,2026-01-28 15:27:45,3000.0,CASH,COMPLETED
TRX-KLN-20260128-03576,2026-01-28 15:16:17,19000.0,CASH,COMPLETED
TRX-KLN-20260128-03577,2026-01-28 17:01:12,30000.0,CASH,COMPLETED
TRX-KLN-20260128-03578,2026-01-28 21:21:19,19000.0,CASH,COMPLETED
TRX-KLN-20260128-03579,2026-01-28 13:11:21,32000.0,CASH,COMPLETED
TRX-KLN-20260128-03580,2026-01-28 20:24:56,32000.0,TRANSFER,COMPLETED
TRX-KLN-20260128-03581,2026-01-28 09:12:45,6000.0,QRIS,COMPLETED
TRX-KLN-20260128-03582,2026-01-28 17:40:12,54000.0,EWALLET,COMPLETED
TRX-KLN-20260128-03583,2026-01-28 19:18:00,51000.0,TRANSFER,COMPLETED
TRX-KLN-20260128-03584,2026-01-28 20:58:28,6000.0,QRIS,COMPLETED
TRX-KLN-20260128-03585,2026-01-28 13:26:48,43500.0,CASH,COMPLETED
TRX-KLN-20260128-03586,2026-01-28 16:06:03,61500.0,CASH,COMPLETED
TRX-KLN-20260128-03587,2026-01-28 16:32:29,26000.0,QRIS,COMPLETED
TRX-KLN-20260128-03588,2026-01-28 09:30:15,95000.0,CASH,COMPLETED
TRX-KLN-20260128-03589,2026-01-28 18:36:03,41000.0,EWALLET,COMPLETED
TRX-KLN-20260129-03590,2026-01-29 09:27:26,48000.0,TRANSFER,COMPLETED
TRX-KLN-20260129-03591,2026-01-29 12:49:50,91500.0,CASH,COMPLETED
TRX-KLN-20260129-03592,2026-01-29 15:53:13,16000.0,QRIS,COMPLETED
TRX-KLN-20260129-03593,2026-01-29 10:33:09,178000.0,CASH,COMPLETED
TRX-KLN-20260129-03594,2026-01-29 16:07:52,127000.0,CASH,COMPLETED
TRX-KLN-20260129-03595,2026-01-29 21:16:22,12500.0,TRANSFER,COMPLETED
TRX-KLN-20260129-03596,2026-01-29 20:59:20,50500.0,CASH,COMPLETED
TRX-KLN-20260129-03597,2026-01-29 08:35:22,8000.0,QRIS,COMPLETED
TRX-KLN-20260129-03598,2026-01-29 16:14:35,14000.0,CASH,COMPLETED
TRX-KLN-20260129-03599,2026-01-29 18:47:28,32000.0,QRIS,COMPLETED
TRX-KLN-20260129-03600,2026-01-29 16:13:17,16000.0,CASH,COMPLETED
TRX-KLN-20260129-03601,2026-01-29 09:35:00,173000.0,CASH,COMPLETED
TRX-KLN-20260129-03602,2026-01-29 12:36:02,46500.0,CASH,COMPLETED
TRX-KLN-20260129-03603,2026-01-29 10:50:40,24500.0,CASH,COMPLETED
TRX-KLN-20260129-03604,2026-01-29 09:56:14,10000.0,CASH,COMPLETED
TRX-KLN-20260129-03605,2026-01-29 18:13:02,44000.0,CASH,COMPLETED
TRX-KLN-20260129-03606,2026-01-29 18:22:47,9300.0,CASH,COMPLETED
TRX-KLN-20260129-03607,2026-01-29 20:13:23,76500.0,CASH,COMPLETED
TRX-KLN-20260129-03608,2026-01-29 09:44:56,156000.0,CASH,COMPLETED
TRX-KLN-20260129-03609,2026-01-29 19:42:14,8500.0,CASH,COMPLETED
TRX-KLN-20260129-03610,2026-01-29 15:54:26,12500.0,CASH,COMPLETED
TRX-KLN-20260129-03611,2026-01-29 10:15:14,49000.0,CASH,COMPLETED
TRX-KLN-20260129-03612,2026-01-29 12:50:21,44500.0,CASH,COMPLETED
TRX-KLN-20260130-03613,2026-01-30 10:01:21,131000.0,CASH,COMPLETED
TRX-KLN-20260130-03614,2026-01-30 19:19:41,69000.0,CASH,COMPLETED
TRX-KLN-20260130-03615,2026-01-30 16:23:28,11000.0,CASH,COMPLETED
TRX-KLN-20260130-03616,2026-01-30 11:50:03,6000.0,CASH,COMPLETED
TRX-KLN-20260130-03617,2026-01-30 18:37:58,1500.0,QRIS,COMPLETED
TRX-KLN-20260130-03618,2026-01-30 18:17:33,28000.0,CASH,COMPLETED
TRX-KLN-20260130-03619,2026-01-30 19:33:42,60000.0,QRIS,COMPLETED
TRX-KLN-20260130-03620,2026-01-30 10:17:24,15000.0,CASH,COMPLETED
TRX-KLN-20260130-03621,2026-01-30 18:54:22,67600.0,QRIS,COMPLETED
TRX-KLN-20260130-03622,2026-01-30 18:41:01,3000.0,CASH,COMPLETED
TRX-KLN-20260130-03623,2026-01-30 10:58:31,109500.0,CASH,COMPLETED
TRX-KLN-20260130-03624,2026-01-30 20:02:43,3100.0,CASH,COMPLETED
TRX-KLN-20260130-03625,2026-01-30 21:05:59,90500.0,EWALLET,COMPLETED
TRX-KLN-20260130-03626,2026-01-30 17:12:18,28000.0,QRIS,COMPLETED
TRX-KLN-20260130-03627,2026-01-30 14:40:56,112000.0,CASH,COMPLETED
TRX-KLN-20260130-03628,2026-01-30 13:36:48,92000.0,CASH,COMPLETED
TRX-KLN-20260130-03629,2026-01-30 17:01:16,66500.0,QRIS,COMPLETED
TRX-KLN-20260130-03630,2026-01-30 15:43:40,33000.0,CASH,COMPLETED
TRX-KLN-20260130-03631,2026-01-30 14:16:02,80000.0,EWALLET,COMPLETED
TRX-KLN-20260130-03632,2026-01-30 12:22:36,3100.0,CASH,COMPLETED
TRX-KLN-20260130-03633,2026-01-30 13:57:49,76500.0,CASH,COMPLETED
TRX-KLN-20260131-03634,2026-01-31 17:48:45,4000.0,CASH,COMPLETED
TRX-KLN-20260131-03635,2026-01-31 21:53:07,19000.0,QRIS,COMPLETED
TRX-KLN-20260131-03636,2026-01-31 21:14:51,6000.0,TRANSFER,COMPLETED
TRX-KLN-20260131-03637,2026-01-31 19:32:21,16500.0,QRIS,COMPLETED
TRX-KLN-20260131-03638,2026-01-31 14:27:30,69000.0,QRIS,COMPLETED
TRX-KLN-20260131-03639,2026-01-31 12:48:16,28000.0,CASH,COMPLETED
TRX-KLN-20260131-03640,2026-01-31 18:35:54,40000.0,CASH,COMPLETED
TRX-KLN-20260131-03641,2026-01-31 13:34:50,62200.0,CASH,COMPLETED
TRX-KLN-20260131-03642,2026-01-31 09:33:01,44500.0,CASH,COMPLETED
TRX-KLN-20260131-03643,2026-01-31 17:47:09,50500.0,CASH,COMPLETED
TRX-KLN-20260131-03644,2026-01-31 09:24:34,13300.0,QRIS,COMPLETED
TRX-KLN-20260131-03645,2026-01-31 13:41:01,161500.0,QRIS,COMPLETED
TRX-KLN-20260131-03646,2026-01-31 12:40:52,38000.0,CASH,COMPLETED
TRX-KLN-20260131-03647,2026-01-31 13:52:02,98000.0,CASH,COMPLETED
TRX-KLN-20260131-03648,2026-01-31 09:20:06,79000.0,CASH,COMPLETED
TRX-KLN-20260131-03649,2026-01-31 11:19:21,7000.0,TRANSFER,COMPLETED
TRX-KLN-20260131-03650,2026-01-31 09:48:08,40500.0,CASH,COMPLETED
TRX-KLN-20260131-03651,2026-01-31 18:42:44,8000.0,CASH,COMPLETED
TRX-KLN-20260201-03652,2026-02-01 07:05:46,31000.0,CASH,COMPLETED
TRX-KLN-20260201-03653,2026-02-01 15:45:53,126500.0,CASH,COMPLETED
TRX-KLN-20260201-03654,2026-02-01 19:25:23,19500.0,CASH,COMPLETED
TRX-KLN-20260201-03655,2026-02-01 16:26:43,60000.0,CASH,COMPLETED
TRX-KLN-20260201-03656,2026-02-01 17:34:21,78000.0,CASH,COMPLETED
TRX-KLN-20260201-03657,2026-02-01 18:23:27,69000.0,TRANSFER,COMPLETED
TRX-KLN-20260201-03658,2026-02-01 21:17:06,3000.0,TRANSFER,COMPLETED
TRX-KLN-20260201-03659,2026-02-01 19:53:59,21000.0,CASH,COMPLETED
TRX-KLN-20260201-03660,2026-02-01 17:28:44,17000.0,CASH,COMPLETED
TRX-KLN-20260201-03661,2026-02-01 19:59:52,45000.0,QRIS,COMPLETED
TRX-KLN-20260201-03662,2026-02-01 10:30:22,161400.0,CASH,COMPLETED
TRX-KLN-20260201-03663,2026-02-01 12:58:02,109100.0,CASH,COMPLETED
TRX-KLN-20260201-03664,2026-02-01 18:32:39,128500.0,CASH,COMPLETED
TRX-KLN-20260201-03665,2026-02-01 18:27:50,120000.0,CASH,COMPLETED
TRX-KLN-20260201-03666,2026-02-01 20:26:20,39500.0,CASH,COMPLETED
TRX-KLN-20260201-03667,2026-02-01 20:30:14,21500.0,CASH,COMPLETED
TRX-KLN-20260201-03668,2026-02-01 10:15:12,13300.0,EWALLET,COMPLETED
TRX-KLN-20260201-03669,2026-02-01 14:39:09,37500.0,CASH,COMPLETED
TRX-KLN-20260201-03670,2026-02-01 17:18:34,55500.0,CASH,COMPLETED
TRX-KLN-20260201-03671,2026-02-01 09:15:53,37000.0,QRIS,COMPLETED
TRX-KLN-20260201-03672,2026-02-01 10:22:26,147000.0,CASH,COMPLETED
TRX-KLN-20260201-03673,2026-02-01 10:00:29,17000.0,TRANSFER,COMPLETED
TRX-KLN-20260201-03674,2026-02-01 21:45:51,9500.0,EWALLET,COMPLETED
TRX-KLN-20260201-03675,2026-02-01 10:12:47,32000.0,CASH,COMPLETED
TRX-KLN-20260201-03676,2026-02-01 21:07:46,60000.0,CASH,COMPLETED
TRX-KLN-20260201-03677,2026-02-01 16:30:26,103500.0,CASH,COMPLETED
TRX-KLN-20260201-03678,2026-02-01 21:39:28,24500.0,CASH,COMPLETED
TRX-KLN-20260201-03679,2026-02-01 18:45:53,3100.0,TRANSFER,COMPLETED
TRX-KLN-20260201-03680,2026-02-01 07:12:18,134000.0,EWALLET,COMPLETED
TRX-KLN-20260201-03681,2026-02-01 20:30:32,113000.0,CASH,COMPLETED
TRX-KLN-20260202-03682,2026-02-02 17:10:04,19500.0,CASH,COMPLETED
TRX-KLN-20260202-03683,2026-02-02 20:24:27,32000.0,CASH,COMPLETED
TRX-KLN-20260202-03684,2026-02-02 19:30:01,9500.0,CASH,COMPLETED
TRX-KLN-20260202-03685,2026-02-02 07:26:57,1500.0,CASH,COMPLETED
TRX-KLN-20260202-03686,2026-02-02 15:24:54,16000.0,EWALLET,COMPLETED
TRX-KLN-20260202-03687,2026-02-02 19:30:25,100000.0,CASH,COMPLETED
TRX-KLN-20260202-03688,2026-02-02 15:53:09,9200.0,CASH,COMPLETED
TRX-KLN-20260202-03689,2026-02-02 09:44:11,61000.0,CASH,COMPLETED
TRX-KLN-20260202-03690,2026-02-02 18:22:58,87500.0,CASH,COMPLETED
TRX-KLN-20260202-03691,2026-02-02 20:39:12,32000.0,CASH,COMPLETED
TRX-KLN-20260202-03692,2026-02-02 17:13:40,19000.0,CASH,COMPLETED
TRX-KLN-20260202-03693,2026-02-02 17:57:10,6000.0,CASH,COMPLETED
