transaction_code,product_code,product_name,quantity,price_per_unit,cost_per_unit,subtotal,date
TRX-KLN-20260103-03079,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-01-03
TRX-KLN-20260103-03080,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-03
TRX-KLN-20260103-03081,MNM03,Kopi Kapal Api Mix Sachet,4,1500.0,1200.0,6000.0,2026-01-03
TRX-KLN-20260103-03081,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2026-01-03
TRX-KLN-20260103-03082,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-01-03
TRX-KLN-20260103-03082,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-01-03
TRX-KLN-20260103-03083,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-01-03
TRX-KLN-20260103-03084,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-01-03
TRX-KLN-20260103-03085,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2026-01-03
TRX-KLN-20260103-03085,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-01-03
TRX-KLN-20260103-03085,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-03
TRX-KLN-20260103-03086,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-01-03
TRX-KLN-20260103-03086,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-01-03
TRX-KLN-20260103-03087,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2026-01-03
TRX-KLN-20260103-03087,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-01-03
TRX-KLN-20260103-03087,MIE02,Indomie Kuah Soto Ayam,3,3000.0,2500.0,9000.0,2026-01-03
TRX-KLN-20260103-03088,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-01-03
TRX-KLN-20260103-03088,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2026-01-03
TRX-KLN-20260103-03089,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-01-03
TRX-KLN-20260103-03090,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2026-01-03
TRX-KLN-20260103-03090,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-03
TRX-KLN-20260103-03091,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2026-01-03
TRX-KLN-20260103-03091,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2026-01-03
TRX-KLN-20260103-03092,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-01-03
TRX-KLN-20260103-03092,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-01-03
TRX-KLN-20260103-03092,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-01-03
TRX-KLN-20260103-03093,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2026-01-03
TRX-KLN-20260103-03093,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-01-03
TRX-KLN-20260103-03093,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-03
TRX-KLN-20260103-03093,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-03
TRX-KLN-20260103-03094,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-03
TRX-KLN-20260103-03095,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-03
TRX-KLN-20260103-03095,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-03
TRX-KLN-20260103-03096,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-01-03
TRX-KLN-20260103-03097,MIE01,Indomie Goreng Spesial 85g,2,3100.0,2600.0,6200.0,2026-01-03
TRX-KLN-20260103-03097,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-01-03
TRX-KLN-20260103-03098,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2026-01-03
TRX-KLN-20260103-03098,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-01-03
TRX-KLN-20260103-03099,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-01-03
TRX-KLN-20260104-03100,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-04
TRX-KLN-20260104-03100,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-04
TRX-KLN-20260104-03101,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-01-04
TRX-KLN-20260104-03102,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2026-01-04
TRX-KLN-20260104-03102,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2026-01-04
TRX-KLN-20260104-03102,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-01-04
TRX-KLN-20260104-03103,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-01-04
TRX-KLN-20260104-03103,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-01-04
TRX-KLN-20260104-03103,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-01-04
TRX-KLN-20260104-03104,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-01-04
TRX-KLN-20260104-03105,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-01-04
TRX-KLN-20260104-03106,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-04
TRX-KLN-20260104-03106,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2026-01-04
TRX-KLN-20260104-03107,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2026-01-04
TRX-KLN-20260104-03108,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-01-04
TRX-KLN-20260104-03108,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2026-01-04
TRX-KLN-20260104-03109,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2026-01-04
TRX-KLN-20260104-03109,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-01-04
TRX-KLN-20260104-03110,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-04
TRX-KLN-20260104-03111,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-01-04
TRX-KLN-20260104-03112,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-01-04
TRX-KLN-20260104-03112,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-01-04
TRX-KLN-20260104-03113,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-01-04
TRX-KLN-20260104-03114,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-01-04
TRX-KLN-20260104-03114,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-01-04
TRX-KLN-20260104-03114,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2026-01-04
TRX-KLN-20260104-03114,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-04
TRX-KLN-20260104-03115,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2026-01-04
TRX-KLN-20260104-03115,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-01-04
TRX-KLN-20260104-03116,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-01-04
TRX-KLN-20260104-03116,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-01-04
TRX-KLN-20260104-03116,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-04
TRX-KLN-20260104-03117,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2026-01-04
TRX-KLN-20260104-03117,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2026-01-04
TRX-KLN-20260104-03117,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-01-04
TRX-KLN-20260104-03118,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-01-04
TRX-KLN-20260104-03119,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-01-04
TRX-KLN-20260104-03120,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2026-01-04
TRX-KLN-20260104-03120,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2026-01-04
TRX-KLN-20260104-03121,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-01-04
TRX-KLN-20260104-03122,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-01-04
TRX-KLN-20260104-03123,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-01-04
TRX-KLN-20260104-03123,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2026-01-04
TRX-KLN-20260104-03123,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2026-01-04
TRX-KLN-20260104-03123,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-01-04
TRX-KLN-20260104-03124,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-01-04
TRX-KLN-20260104-03124,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-01-04
TRX-KLN-20260104-03125,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-01-04
TRX-KLN-20260104-03126,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2026-01-04
TRX-KLN-20260104-03126,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2026-01-04
TRX-KLN-20260105-03127,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2026-01-05
TRX-KLN-20260105-03127,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2026-01-05
TRX-KLN-20260105-03128,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-05
TRX-KLN-20260105-03128,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2026-01-05
TRX-KLN-20260105-03129,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2026-01-05
TRX-KLN-20260105-03129,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-01-05
TRX-KLN-20260105-03129,MNM03,Kopi Kapal Api Mix Sachet,4,1500.0,1200.0,6000.0,2026-01-05
TRX-KLN-20260105-03130,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-01-05
TRX-KLN-20260105-03130,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2026-01-05
TRX-KLN-20260105-03131,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-01-05
TRX-KLN-20260105-03131,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-01-05
TRX-KLN-20260105-03131,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-01-05
TRX-KLN-20260105-03132,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-01-05
TRX-KLN-20260105-03132,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-01-05
TRX-KLN-20260105-03133,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-01-05
TRX-KLN-20260105-03133,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-05
TRX-KLN-20260105-03133,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-01-05
TRX-KLN-20260105-03134,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-01-05
TRX-KLN-20260105-03134,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-01-05
TRX-KLN-20260105-03134,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-05
TRX-KLN-20260105-03135,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2026-01-05
TRX-KLN-20260105-03136,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-01-05
TRX-KLN-20260105-03137,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2026-01-05
TRX-KLN-20260105-03137,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-01-05
TRX-KLN-20260105-03137,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2026-01-05
TRX-KLN-20260105-03138,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-01-05
TRX-KLN-20260105-03138,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-01-05
TRX-KLN-20260105-03139,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-01-05
TRX-KLN-20260105-03139,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2026-01-05
TRX-KLN-20260105-03140,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2026-01-05
TRX-KLN-20260105-03141,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-01-05
TRX-KLN-20260105-03141,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-01-05
TRX-KLN-20260105-03141,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-01-05
TRX-KLN-20260105-03142,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-05
TRX-KLN-20260105-03142,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-01-05
TRX-KLN-20260105-03143,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-01-05
TRX-KLN-20260105-03143,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2026-01-05
TRX-KLN-20260105-03144,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-01-05
TRX-KLN-20260105-03144,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2026-01-05
TRX-KLN-20260105-03144,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-01-05
TRX-KLN-20260105-03145,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-01-05
TRX-KLN-20260105-03146,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-01-05
TRX-KLN-20260105-03147,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-01-05
TRX-KLN-20260105-03148,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2026-01-05
TRX-KLN-20260105-03148,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-01-05
TRX-KLN-20260106-03149,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-01-06
TRX-KLN-20260106-03149,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-01-06
TRX-KLN-20260106-03150,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2026-01-06
TRX-KLN-20260106-03151,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-01-06
TRX-KLN-20260106-03152,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-01-06
TRX-KLN-20260106-03153,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-06
TRX-KLN-20260106-03153,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2026-01-06
TRX-KLN-20260106-03153,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-01-06
TRX-KLN-20260106-03153,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-01-06
TRX-KLN-20260106-03154,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-06
TRX-KLN-20260106-03155,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-01-06
TRX-KLN-20260106-03155,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-01-06
TRX-KLN-20260106-03156,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2026-01-06
TRX-KLN-20260106-03156,MNM03,Kopi Kapal Api Mix Sachet,2,1500.0,1200.0,3000.0,2026-01-06
TRX-KLN-20260106-03157,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-01-06
TRX-KLN-20260106-03158,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-01-06
TRX-KLN-20260106-03158,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-01-06
TRX-KLN-20260106-03159,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-01-06
TRX-KLN-20260106-03159,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2026-01-06
TRX-KLN-20260106-03160,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-06
TRX-KLN-20260106-03160,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-01-06
TRX-KLN-20260106-03160,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2026-01-06
TRX-KLN-20260106-03161,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-01-06
TRX-KLN-20260106-03161,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2026-01-06
TRX-KLN-20260106-03162,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2026-01-06
TRX-KLN-20260106-03163,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-06
TRX-KLN-20260106-03163,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2026-01-06
TRX-KLN-20260106-03163,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-01-06
TRX-KLN-20260107-03164,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-01-07
TRX-KLN-20260107-03165,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-07
TRX-KLN-20260107-03166,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-01-07
TRX-KLN-20260107-03167,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-01-07
TRX-KLN-20260107-03167,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2026-01-07
TRX-KLN-20260107-03167,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-07
TRX-KLN-20260107-03168,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2026-01-07
TRX-KLN-20260107-03168,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-01-07
TRX-KLN-20260107-03169,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2026-01-07
TRX-KLN-20260107-03169,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-01-07
TRX-KLN-20260107-03170,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2026-01-07
TRX-KLN-20260107-03170,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-01-07
TRX-KLN-20260107-03170,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2026-01-07
TRX-KLN-20260107-03171,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-01-07
TRX-KLN-20260107-03172,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-01-07
TRX-KLN-20260107-03172,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-01-07
TRX-KLN-20260107-03172,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-01-07
TRX-KLN-20260107-03173,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-01-07
TRX-KLN-20260107-03174,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-07
TRX-KLN-20260107-03174,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-01-07
TRX-KLN-20260107-03174,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2026-01-07
TRX-KLN-20260107-03175,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-01-07
TRX-KLN-20260107-03175,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-01-07
TRX-KLN-20260107-03175,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2026-01-07
TRX-KLN-20260107-03175,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-01-07
TRX-KLN-20260108-03176,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-01-08
TRX-KLN-20260108-03176,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2026-01-08
TRX-KLN-20260108-03176,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-08
TRX-KLN-20260108-03176,MIE01,Indomie Goreng Spesial 85g,1,3100.0,2600.0,3100.0,2026-01-08
TRX-KLN-20260108-03177,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-01-08
TRX-KLN-20260108-03177,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-01-08
TRX-KLN-20260108-03178,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-01-08
TRX-KLN-20260108-03178,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-01-08
TRX-KLN-20260108-03179,MIE01,Indomie Goreng Spesial 85g,2,3100.0,2600.0,6200.0,2026-01-08
TRX-KLN-20260108-03180,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2026-01-08
TRX-KLN-20260108-03180,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2026-01-08
TRX-KLN-20260108-03180,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-01-08
TRX-KLN-20260108-03180,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2026-01-08
TRX-KLN-20260108-03181,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-01-08
TRX-KLN-20260108-03182,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2026-01-08
TRX-KLN-20260108-03182,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-01-08
TRX-KLN-20260108-03182,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-01-08
TRX-KLN-20260108-03183,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-01-08
TRX-KLN-20260108-03183,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-01-08
TRX-KLN-20260108-03184,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-01-08
TRX-KLN-20260108-03184,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-01-08
TRX-KLN-20260108-03184,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-01-08
TRX-KLN-20260108-03185,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-01-08
TRX-KLN-20260108-03185,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-01-08
TRX-KLN-20260108-03186,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2026-01-08
TRX-KLN-20260108-03187,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-01-08
TRX-KLN-20260108-03188,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-01-08
TRX-KLN-20260108-03189,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-01-08
TRX-KLN-20260108-03189,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-01-08
TRX-KLN-20260108-03189,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-01-08
TRX-KLN-20260108-03190,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-01-08
TRX-KLN-20260108-03190,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2026-01-08
TRX-KLN-20260108-03191,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-01-08
TRX-KLN-20260108-03191,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-01-08
TRX-KLN-20260108-03191,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2026-01-08
TRX-KLN-20260108-03192,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-01-08
TRX-KLN-20260108-03193,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-01-08
TRX-KLN-20260108-03194,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-01-08
TRX-KLN-20260108-03194,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2026-01-08
TRX-KLN-20260108-03195,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-01-08
TRX-KLN-20260109-03196,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2026-01-09
TRX-KLN-20260109-03196,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-01-09
TRX-KLN-20260109-03197,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2026-01-09
TRX-KLN-20260109-03197,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-01-09
TRX-KLN-20260109-03198,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2026-01-09
TRX-KLN-20260109-03198,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-01-09
